Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens,Ancestors
170000,12,500,4949.666666666667,195.57083333333324,14.0,5.416666666666668,169.41666666666666,134.33333333333334,34.166666666666664,114.70833333333331,31.0,"[25030, 13033, 8031, 5033, 4034, 2031, 1034, 1034, 35, 35, 34, 32]","[28, 31, 29, 31, 32, 29, 32, 32, 33, 33, 32, 30]",[]
171000,13,502,4187.461538461538,164.60153846153844,13.769230769230768,5.307692307692308,167.46153846153842,134.30769230769232,34.230769230769226,111.96153846153848,31.615384615384613,"[26030, 9031, 6033, 5034, 2034, 2034, 1035, 1035, 1034, 1032, 36, 35, 34]","[28, 29, 31, 32, 32, 32, 33, 33, 32, 30, 34, 33, 32]",[]
172000,17,505,3563.2352941176473,181.70411764705898,13.647058823529413,5.176470588235294,164.88235294117646,136.8235294117647,34.35294117647059,108.64705882352942,31.823529411764714,"[27030, 10031, 7033, 6034, 3034, 2034, 2032, 1036, 1035, 1034, 37, 36, 35, 35, 34, 33, 32]","[28, 29, 31, 32, 32, 32, 30, 34, 33, 32, 35, 34, 33, 33, 32, 31, 30]",[]
173000,13,512,2725.923076923077,184.5030769230766,13.384615384615385,5.0769230769230775,161.0,134.76923076923077,34.615384615384606,104.80769230769229,31.615384615384613,"[11031, 8033, 4034, 3034, 3032, 2035, 1037, 1035, 1035, 1032, 34, 33, 32]","[29, 31, 32, 32, 30, 33, 35, 33, 33, 30, 32, 31, 30]",[]
174000,11,517,2760.6363636363635,189.57681818181808,12.909090909090908,4.909090909090909,156.54545454545453,135.27272727272728,34.90909090909091,96.9090909090909,31.363636363636363,"[12031, 5034, 4034, 4032, 2035, 1034, 1033, 1032, 36, 33, 33]","[29, 32, 32, 30, 33, 32, 31, 30, 34, 31, 31]",[]
175000,11,519,2488.3636363636365,205.60999999999987,12.454545454545455,5.0,157.72727272727272,136.0909090909091,34.72727272727273,95.45454545454544,31.818181818181817,"[6034, 5034, 5032, 3035, 2034, 2033, 2032, 1036, 1033, 35, 34]","[32, 32, 30, 33, 32, 31, 30, 34, 31, 33, 32]",[]
176000,13,521,2803.384615384615,160.80769230769252,12.384615384615385,5.0,158.15384615384616,134.61538461538458,34.384615384615394,94.57692307692308,32.153846153846146,"[7034, 6034, 6032, 4035, 3034, 3033, 3032, 2036, 2033, 37, 35, 35, 34]","[32, 32, 30, 33, 32, 31, 30, 34, 31, 35, 33, 33, 32]",[]
177000,12,524,3367.666666666666,177.96750000000014,12.333333333333336,5.083333333333333,157.41666666666666,136.25,33.916666666666664,96.20833333333331,32.333333333333336,"[8034, 7032, 5035, 4034, 4033, 4032, 3036, 3033, 1037, 1035, 38, 33]","[32, 30, 33, 32, 31, 30, 34, 31, 35, 33, 36, 31]",[]
178000,11,528,3125.181818181818,196.69727272727292,12.363636363636365,5.0,155.0909090909091,139.54545454545453,34.0,95.1818181818182,32.27272727272727,"[8032, 6035, 5034, 5032, 4036, 4033, 1038, 1033, 37, 34, 33]","[30, 33, 32, 30, 34, 31, 36, 31, 35, 32, 31]",[]
179000,10,534,3398.090909090909,169.2927272727277,12.181818181818182,4.727272727272728,153.9090909090909,142.1818181818182,33.81818181818182,88.5,32.45454545454545,"[9032, 7035, 6034, 6032, 5036, 2038, 1037, 1033, 35, 34, 33]","[30, 33, 32, 30, 34, 36, 35, 31, 33, 32, 31]","[[([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 147, 132, 35], 29), ([14, 5, 153, 132, 35], 30)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([11, 5, 161, 141, 35], 32), ([11, 5, 161, 141, 32], 33)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([11, 5, 161, 141, 35], 32), ([11, 5, 161, 141, 32], 33), ([11, 5, 161, 144, 32], 34)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([11, 5, 161, 141, 35], 32), ([11, 5, 161, 141, 32], 33), ([11, 5, 161, 144, 32], 34), ([9, 5, 161, 144, 32], 35), ([9, 5, 155, 144, 32], 36)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 147, 132, 35], 29), ([14, 4, 147, 132, 35], 30), ([14, 4, 147, 149, 35], 31)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([12, 5, 154, 141, 35], 33)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 147, 132, 35], 29), ([14, 4, 147, 132, 35], 30), ([14, 4, 147, 149, 35], 31), ([14, 4, 147, 149, 34], 32)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([11, 5, 161, 141, 35], 32), ([11, 5, 161, 141, 32], 33), ([7, 5, 161, 141, 32], 34)], [([10, 4, 151, 120, 23], 0), ([10, 4, 151, 120, 28], 1), ([10, 4, 151, 113, 28], 2), ([10, 4, 151, 113, 33], 3), ([10, 4, 151, 113, 33], 4), ([10, 4, 151, 130, 33], 5), ([10, 4, 151, 128, 33], 6), ([10, 4, 151, 128, 30], 7), ([10, 4, 151, 123, 30], 8), ([10, 5, 151, 123, 30], 9), ([11, 5, 151, 123, 30], 10), ([13, 5, 151, 123, 30], 11), ([13, 5, 151, 125, 30], 12), ([13, 5, 151, 125, 31], 13), ([13, 6, 151, 125, 31], 14), ([13, 6, 151, 134, 31], 15), ([13, 6, 151, 134, 30], 16), ([13, 6, 151, 134, 30], 17), ([17, 6, 151, 134, 30], 18), ([17, 5, 151, 134, 30], 19), ([15, 5, 151, 134, 30], 20), ([15, 5, 151, 134, 35], 21), ([15, 5, 151, 134, 40], 22), ([12, 5, 151, 134, 40], 23), ([12, 5, 151, 134, 37], 24), ([12, 5, 151, 148, 37], 25), ([12, 5, 147, 148, 37], 26), ([12, 5, 147, 148, 35], 27), ([14, 5, 147, 148, 35], 28), ([14, 5, 154, 148, 35], 29), ([14, 5, 154, 141, 35], 30), ([11, 5, 154, 141, 35], 31), ([10, 5, 154, 141, 35], 32), ([10, 4, 154, 141, 35], 33)]]"
180000,10,534,3834.8,187.35000000000008,11.2,4.7,154.7,142.3,33.7,82.8,32.8,"[10032, 8035, 7034, 6036, 3038, 2033, 1035, 1034, 36, 35]","[30, 33, 32, 34, 36, 31, 33, 32, 34, 33]",[]
181000,12,534,4034.916666666666,178.4125000000001,11.666666666666664,4.666666666666667,154.0,142.75,33.833333333333336,85.29166666666667,32.916666666666664,"[11032, 9035, 8034, 7036, 4038, 3033, 2035, 2034, 1036, 1035, 36, 35]","[30, 33, 32, 34, 36, 31, 33, 32, 34, 33, 34, 33]",[]
182000,12,537,3868.75,179.3454166666666,12.166666666666664,4.583333333333333,154.08333333333334,143.25,33.666666666666664,87.75,33.416666666666664,"[12032, 10035, 8036, 5038, 4033, 3035, 2035, 1036, 1035, 39, 37, 34]","[30, 33, 34, 36, 31, 33, 33, 34, 33, 37, 35, 32]",[]
183000,12,539,4284.833333333333,196.99583333333302,13.75,4.416666666666667,152.75,144.08333333333334,33.75,95.375,32.833333333333336,"[13032, 11035, 9036, 5033, 4035, 3035, 2036, 2035, 1037, 1034, 36, 34]","[30, 33, 34, 31, 33, 33, 34, 33, 35, 32, 34, 32]",[]
184000,10,543,4535.1,237.8135000000001,13.6,4.5,153.2,147.4,33.9,95.3,33.1,"[14032, 10036, 6033, 5035, 3036, 3035, 2037, 2034, 37, 36]","[30, 34, 31, 33, 34, 33, 35, 32, 35, 34]",[]
185000,11,545,3399.2727272727275,224.5709090909094,13.909090909090908,4.545454545454546,151.0909090909091,149.45454545454547,34.09090909090909,98.22727272727272,33.63636363636363,"[11036, 7033, 6035, 4036, 4035, 3034, 1037, 1036, 37, 37, 36]","[34, 31, 33, 34, 33, 32, 35, 34, 35, 35, 34]",[]
186000,13,547,3189.9230769230767,188.53384615384627,13.538461538461537,4.615384615384615,151.23076923076925,149.0,34.30769230769231,97.1153846153846,34.07692307692308,"[12036, 8033, 7035, 5036, 4034, 2036, 1037, 1037, 1036, 38, 37, 37, 37]","[34, 31, 33, 34, 32, 34, 35, 35, 34, 36, 35, 35, 35]",[]
187000,16,549,3161.4375,178.02093749999986,13.3125,4.8125,152.5625,146.5625,34.3125,98.8125,34.4375,"[13036, 9033, 8035, 6036, 5034, 2037, 2037, 2036, 1038, 1037, 1037, 38, 38, 38, 37, 36]","[34, 31, 33, 34, 32, 35, 35, 34, 36, 35, 35, 36, 36, 36, 35, 34]",[]
188000,17,553,3213.1176470588234,177.77647058823516,12.941176470588234,4.882352941176472,152.05882352941177,146.94117647058823,34.05882352941177,97.73529411764706,34.64705882352941,"[14036, 10033, 7036, 6034, 3037, 3037, 3036, 2038, 2037, 2037, 1038, 1036, 39, 38, 37, 37, 37]","[34, 31, 34, 32, 35, 35, 34, 36, 35, 35, 36, 34, 37, 36, 35, 35, 35]",[]
