Step,Living Noodles,Dead Noodles,Age,Health,Size,Speed,Sight,View,Rep,Loss,Gen,Ages,Gens
12650,17,76,2598.9411764705883,160.27352941176642,13.352941176470587,5.0,220.0,86.64705882352942,26.882352941176467,71.79411764705883,5.764705882352941,"[8655, 5656, 5157, 4654, 3658, 2660, 2161, 2160, 2155, 1658, 1160, 1159, 1159, 1155, 661, 159, 155]","[3, 4, 5, 2, 6, 8, 9, 8, 3, 6, 8, 7, 7, 3, 9, 7, 3]"
12700,16,77,2801.6875,172.4600000000019,13.6875,5.0,219.5625,85.4375,27.125,72.28125,5.9375,"[8705, 5706, 5207, 4704, 3708, 2710, 2211, 2210, 2205, 1708, 1210, 1209, 1209, 1205, 711, 209]","[3, 4, 5, 2, 6, 8, 9, 8, 3, 6, 8, 7, 7, 3, 9, 7]"
12750,16,77,2851.6875,167.54437500000176,13.6875,5.0,219.5625,85.4375,27.125,72.28125,5.9375,"[8755, 5756, 5257, 4754, 3758, 2760, 2261, 2260, 2255, 1758, 1260, 1259, 1259, 1255, 761, 259]","[3, 4, 5, 2, 6, 8, 9, 8, 3, 6, 8, 7, 7, 3, 9, 7]"
12800,15,78,3007.866666666667,181.73200000000145,13.666666666666664,5.0,219.86666666666667,86.2,26.93333333333333,72.23333333333333,5.866666666666666,"[8805, 5806, 5307, 4804, 3808, 2810, 2311, 2310, 2305, 1808, 1310, 1309, 1305, 811, 309]","[3, 4, 5, 2, 6, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
12850,14,79,2929.5714285714284,186.37714285714424,13.928571428571427,5.0,219.35714285714286,84.78571428571429,27.214285714285715,72.60714285714286,6.142857142857142,"[8855, 5856, 5357, 3858, 2860, 2361, 2360, 2355, 1858, 1360, 1359, 1355, 861, 359]","[3, 4, 5, 6, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
12900,14,79,2979.5714285714284,192.28428571428736,13.928571428571427,5.0,219.35714285714286,84.78571428571429,27.214285714285715,72.60714285714286,6.142857142857142,"[8905, 5906, 5407, 3908, 2910, 2411, 2410, 2405, 1908, 1410, 1409, 1405, 911, 409]","[3, 4, 5, 6, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
12950,14,79,3029.5714285714284,194.04928571428695,13.928571428571427,5.0,219.35714285714286,84.78571428571429,27.214285714285715,72.60714285714286,6.142857142857142,"[8955, 5956, 5457, 3958, 2960, 2461, 2460, 2455, 1958, 1460, 1459, 1455, 961, 459]","[3, 4, 5, 6, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
13000,14,79,3079.5714285714284,194.46714285714413,13.928571428571427,5.0,219.35714285714286,84.78571428571429,27.214285714285715,72.60714285714286,6.142857142857142,"[9005, 6006, 5507, 4008, 3010, 2511, 2510, 2505, 2008, 1510, 1509, 1505, 1011, 509]","[3, 4, 5, 6, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
13050,14,79,3129.5714285714284,196.2050000000013,13.928571428571427,5.0,219.35714285714286,84.78571428571429,27.214285714285715,72.60714285714286,6.142857142857142,"[9055, 6056, 5557, 4058, 3060, 2561, 2560, 2555, 2058, 1560, 1559, 1555, 1061, 559]","[3, 4, 5, 6, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
13100,13,80,3108.1538461538457,206.07769230769335,13.923076923076925,5.0,219.46153846153842,85.61538461538461,26.615384615384613,72.42307692307692,6.153846153846153,"[9105, 6106, 5607, 3110, 2611, 2610, 2605, 2108, 1610, 1609, 1605, 1111, 609]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
13150,13,80,3158.1538461538457,198.96923076923164,13.923076923076925,5.0,219.46153846153842,85.61538461538461,26.615384615384613,72.42307692307692,6.153846153846153,"[9155, 6156, 5657, 3160, 2661, 2660, 2655, 2158, 1660, 1659, 1655, 1161, 659]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
13200,13,80,3208.1538461538457,206.7192307692311,13.923076923076925,5.0,219.46153846153842,85.61538461538461,26.615384615384613,72.42307692307692,6.153846153846153,"[9205, 6206, 5707, 3210, 2711, 2710, 2705, 2208, 1710, 1709, 1705, 1211, 709]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
13250,13,80,3258.1538461538457,205.24000000000052,13.923076923076925,5.0,219.46153846153842,85.61538461538461,26.615384615384613,72.42307692307692,6.153846153846153,"[9255, 6256, 5757, 3260, 2761, 2760, 2755, 2258, 1760, 1759, 1755, 1261, 759]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7]"
13300,12,81,3474.583333333333,226.43833333333427,13.75,5.0,218.91666666666663,86.75,26.75,72.29166666666667,5.916666666666668,"[9305, 6306, 5807, 3310, 2811, 2810, 2805, 2308, 1810, 1809, 1805, 809]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 7]"
13350,12,81,3524.583333333333,206.37666666666766,13.75,5.0,218.91666666666663,86.75,26.75,72.29166666666667,5.916666666666668,"[9355, 6356, 5857, 3360, 2861, 2860, 2855, 2358, 1860, 1859, 1855, 859]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 7]"
13400,12,81,3574.583333333333,212.8691666666677,13.75,5.0,218.91666666666663,86.75,26.75,72.29166666666667,5.916666666666668,"[9405, 6406, 5907, 3410, 2911, 2910, 2905, 2408, 1910, 1909, 1905, 909]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 7]"
13450,12,81,3624.583333333334,202.34250000000114,13.75,5.0,218.91666666666663,86.75,26.75,72.29166666666667,5.916666666666668,"[9455, 6456, 5957, 3460, 2961, 2960, 2955, 2458, 1960, 1959, 1955, 959]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 7]"
13500,15,82,2874.5333333333333,199.94666666666802,13.6,5.0,218.4,87.46666666666668,26.466666666666665,71.93333333333334,5.866666666666666,"[9505, 6506, 6007, 3510, 3011, 3010, 3005, 2508, 2010, 2009, 2005, 11, 9, 6, 6]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13550,15,82,2924.5333333333333,194.03066666666808,13.6,5.0,218.4,87.46666666666668,26.466666666666665,71.93333333333334,5.866666666666666,"[9555, 6556, 6057, 3560, 3061, 3060, 3055, 2558, 2060, 2059, 2055, 61, 59, 56, 56]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13600,15,82,2974.5333333333333,192.47733333333457,13.6,5.0,218.4,87.46666666666668,26.466666666666665,71.93333333333334,5.866666666666666,"[9605, 6606, 6107, 3610, 3111, 3110, 3105, 2608, 2110, 2109, 2105, 111, 109, 106, 106]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13650,15,82,3024.5333333333333,183.76600000000138,13.6,5.0,218.4,87.46666666666668,26.466666666666665,71.93333333333334,5.866666666666666,"[9655, 6656, 6157, 3660, 3161, 3160, 3155, 2658, 2160, 2159, 2155, 161, 159, 156, 156]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13700,15,82,3074.5333333333333,181.5260000000013,13.6,5.0,218.4,87.46666666666668,26.466666666666665,71.93333333333334,5.866666666666666,"[9705, 6706, 6207, 3710, 3211, 3210, 3205, 2708, 2210, 2209, 2205, 211, 209, 206, 206]","[3, 4, 5, 8, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13750,14,83,3079.142857142857,200.45357142857208,13.428571428571427,5.071428571428571,217.85714285714286,87.7857142857143,26.42857142857143,71.85714285714286,5.7142857142857135,"[9755, 6756, 6257, 3261, 3260, 3255, 2758, 2260, 2259, 2255, 261, 259, 256, 256]","[3, 4, 5, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13800,14,83,3129.142857142857,187.26714285714337,13.428571428571427,5.071428571428571,217.85714285714286,87.7857142857143,26.42857142857143,71.85714285714286,5.7142857142857135,"[9805, 6806, 6307, 3311, 3310, 3305, 2808, 2310, 2309, 2305, 311, 309, 306, 306]","[3, 4, 5, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13850,14,83,3179.142857142857,187.45428571428624,13.428571428571427,5.071428571428571,217.85714285714286,87.7857142857143,26.42857142857143,71.85714285714286,5.7142857142857135,"[9855, 6856, 6357, 3361, 3360, 3355, 2858, 2360, 2359, 2355, 361, 359, 356, 356]","[3, 4, 5, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4, 4]"
13900,13,84,3446.3076923076924,192.4634615384618,13.461538461538463,5.153846153846153,218.38461538461542,87.84615384615385,26.384615384615387,72.19230769230771,5.846153846153847,"[9905, 6906, 6407, 3411, 3410, 3405, 2908, 2410, 2409, 2405, 411, 409, 406]","[3, 4, 5, 9, 8, 3, 6, 8, 7, 3, 9, 7, 4]"
13950,11,86,2912.909090909091,232.31863636363602,13.727272727272727,5.2727272727272725,217.9090909090909,86.27272727272727,26.63636363636364,72.95454545454545,6.363636363636362,"[6956, 6457, 3461, 3460, 2958, 2460, 2459, 2455, 461, 459, 456]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 4]"
14000,15,86,2174.866666666667,208.47966666666653,13.4,5.266666666666667,218.66666666666663,88.13333333333334,27.73333333333333,73.16666666666667,6.2,"[7006, 6507, 3511, 3510, 3008, 2510, 2509, 2505, 511, 509, 506, 11, 7, 7, 6]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 4, 9, 5, 5, 4]"
14050,15,86,2224.866666666667,212.73099999999974,13.4,5.266666666666667,218.66666666666663,88.13333333333334,27.73333333333333,73.16666666666667,6.2,"[7056, 6557, 3561, 3560, 3058, 2560, 2559, 2555, 561, 559, 556, 61, 57, 57, 56]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 4, 9, 5, 5, 4]"
14100,15,86,2274.866666666667,208.67633333333336,13.4,5.266666666666667,218.66666666666663,88.13333333333334,27.73333333333333,73.16666666666667,6.2,"[7106, 6607, 3611, 3610, 3108, 2610, 2609, 2605, 611, 609, 606, 111, 107, 107, 106]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 4, 9, 5, 5, 4]"
14150,15,86,2324.866666666667,200.94366666666664,13.4,5.266666666666667,218.66666666666663,88.13333333333334,27.73333333333333,73.16666666666667,6.2,"[7156, 6657, 3661, 3660, 3158, 2660, 2659, 2655, 661, 659, 656, 161, 157, 157, 156]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 4, 9, 5, 5, 4]"
14200,14,87,2494.0714285714284,215.037142857143,13.571428571428573,5.285714285714286,218.07142857142856,86.85714285714286,28.07142857142857,73.5,6.357142857142858,"[7206, 6707, 3711, 3710, 3208, 2710, 2709, 2705, 711, 709, 211, 207, 207, 206]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 9, 5, 5, 4]"
14250,14,87,2544.0714285714284,220.85357142857129,13.571428571428573,5.285714285714286,218.07142857142856,86.85714285714286,28.07142857142857,73.5,6.357142857142858,"[7256, 6757, 3761, 3760, 3258, 2760, 2759, 2755, 761, 759, 261, 257, 257, 256]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 9, 5, 5, 4]"
14300,14,87,2594.0714285714284,208.83071428571446,13.571428571428573,5.285714285714286,218.07142857142856,86.85714285714286,28.07142857142857,73.5,6.357142857142858,"[7306, 6807, 3811, 3810, 3308, 2810, 2809, 2805, 811, 809, 311, 307, 307, 306]","[4, 5, 9, 8, 6, 8, 7, 3, 9, 7, 9, 5, 5, 4]"
14350,13,88,2627.846153846154,233.9507692307692,13.846153846153848,5.307692307692308,217.38461538461542,85.38461538461539,28.461538461538463,74.0,6.615384615384616,"[7356, 6857, 3861, 3860, 3358, 2860, 2859, 861, 859, 361, 357, 357, 356]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 4]"
14400,13,88,2677.846153846154,232.32230769230748,13.846153846153848,5.307692307692308,217.38461538461542,85.38461538461539,28.461538461538463,74.0,6.615384615384616,"[7406, 6907, 3911, 3910, 3408, 2910, 2909, 911, 909, 411, 407, 407, 406]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 4]"
14450,13,88,2727.846153846154,236.78923076923047,13.846153846153848,5.307692307692308,217.38461538461542,85.38461538461539,28.461538461538463,74.0,6.615384615384616,"[7456, 6957, 3961, 3960, 3458, 2960, 2959, 961, 959, 461, 457, 457, 456]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 4]"
14500,17,88,2126.4117647058824,202.95176470588214,13.764705882352944,5.294117647058823,217.64705882352942,85.23529411764707,29.0,74.05882352941177,6.764705882352941,"[7506, 7007, 4011, 4010, 3508, 3010, 3009, 1011, 1009, 511, 507, 507, 506, 12, 11, 7, 7]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 4, 10, 9, 5, 5]"
14550,17,88,2176.4117647058824,207.30470588235318,13.764705882352944,5.294117647058823,217.64705882352942,85.23529411764707,29.0,74.05882352941177,6.764705882352941,"[7556, 7057, 4061, 4060, 3558, 3060, 3059, 1061, 1059, 561, 557, 557, 556, 62, 61, 57, 57]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 4, 10, 9, 5, 5]"
14600,17,88,2226.4117647058824,198.17352941176492,13.764705882352944,5.294117647058823,217.64705882352942,85.23529411764707,29.0,74.05882352941177,6.764705882352941,"[7606, 7107, 4111, 4110, 3608, 3110, 3109, 1111, 1109, 611, 607, 607, 606, 112, 111, 107, 107]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 4, 10, 9, 5, 5]"
14650,17,88,2276.4117647058824,199.99470588235343,13.764705882352944,5.294117647058823,217.64705882352942,85.23529411764707,29.0,74.05882352941177,6.764705882352941,"[7656, 7157, 4161, 4160, 3658, 3160, 3159, 1161, 1159, 661, 657, 657, 656, 162, 161, 157, 157]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 4, 10, 9, 5, 5]"
14700,15,90,2575.733333333333,218.84333333333404,14.266666666666667,5.333333333333333,216.4,82.46666666666667,29.53333333333333,74.86666666666666,7.066666666666666,"[7706, 7207, 4211, 4210, 3708, 3210, 3209, 1211, 1209, 711, 707, 707, 212, 211, 207]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5]"
14750,15,90,2625.733333333333,217.45333333333411,14.266666666666667,5.333333333333333,216.4,82.46666666666667,29.53333333333333,74.86666666666666,7.066666666666666,"[7756, 7257, 4261, 4260, 3758, 3260, 3259, 1261, 1259, 761, 757, 757, 262, 261, 257]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5]"
14800,15,90,2675.733333333333,214.05066666666744,14.266666666666667,5.333333333333333,216.4,82.46666666666667,29.53333333333333,74.86666666666666,7.066666666666666,"[7806, 7307, 4311, 4310, 3808, 3310, 3309, 1311, 1309, 811, 807, 807, 312, 311, 307]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5]"
14850,15,90,2725.733333333333,213.90533333333383,14.266666666666667,5.333333333333333,216.4,82.46666666666667,29.53333333333333,74.86666666666666,7.066666666666666,"[7856, 7357, 4361, 4360, 3858, 3360, 3359, 1361, 1359, 861, 857, 857, 362, 361, 357]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5]"
14900,15,90,2775.733333333333,210.521333333334,14.266666666666667,5.333333333333333,216.4,82.46666666666667,29.53333333333333,74.86666666666666,7.066666666666666,"[7906, 7407, 4411, 4410, 3908, 3410, 3409, 1411, 1409, 911, 907, 907, 412, 411, 407]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5]"
14950,15,90,2825.733333333333,201.9120000000008,14.266666666666667,5.333333333333333,216.4,82.46666666666667,29.53333333333333,74.86666666666666,7.066666666666666,"[7956, 7457, 4461, 4460, 3958, 3460, 3459, 1461, 1459, 961, 957, 957, 462, 461, 457]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5]"
15000,19,90,2272.421052631579,188.4931578947377,14.210526315789476,5.473684210526316,216.0,82.05263157894737,30.52631578947368,75.57894736842105,7.263157894736842,"[8006, 7507, 4511, 4510, 4008, 3510, 3509, 1511, 1509, 1011, 1007, 1007, 512, 511, 507, 13, 12, 8, 7]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5, 11, 10, 6, 5]"
15050,19,90,2322.421052631579,196.8821052631583,14.210526315789476,5.473684210526316,216.0,82.05263157894737,30.52631578947368,75.57894736842105,7.263157894736842,"[8056, 7557, 4561, 4560, 4058, 3560, 3559, 1561, 1559, 1061, 1057, 1057, 562, 561, 557, 63, 62, 58, 57]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5, 11, 10, 6, 5]"
15100,19,90,2372.421052631579,192.15684210526362,14.210526315789476,5.473684210526316,216.0,82.05263157894737,30.52631578947368,75.57894736842105,7.263157894736842,"[8106, 7607, 4611, 4610, 4108, 3610, 3609, 1611, 1609, 1111, 1107, 1107, 612, 611, 607, 113, 112, 108, 107]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5, 11, 10, 6, 5]"
15150,19,90,2422.421052631579,186.46578947368457,14.210526315789476,5.473684210526316,216.0,82.05263157894737,30.52631578947368,75.57894736842105,7.263157894736842,"[8156, 7657, 4661, 4660, 4158, 3660, 3659, 1661, 1659, 1161, 1157, 1157, 662, 661, 657, 163, 162, 158, 157]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 5, 10, 9, 5, 11, 10, 6, 5]"
15200,18,91,2542.722222222222,185.918333333334,14.222222222222221,5.5,216.27777777777774,81.77777777777777,30.5,75.66666666666667,7.388888888888888,"[8206, 7707, 4711, 4710, 4208, 3710, 3709, 1711, 1709, 1211, 1207, 712, 711, 707, 213, 212, 208, 207]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 10, 9, 5, 11, 10, 6, 5]"
15250,18,91,2592.722222222222,190.42500000000072,14.222222222222221,5.5,216.27777777777774,81.77777777777777,30.5,75.66666666666667,7.388888888888888,"[8256, 7757, 4761, 4760, 4258, 3760, 3759, 1761, 1759, 1261, 1257, 762, 761, 757, 263, 262, 258, 257]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 10, 9, 5, 11, 10, 6, 5]"
15300,17,92,2750.470588235294,208.8500000000009,14.117647058823529,5.529411764705882,216.17647058823533,82.3529411764706,30.705882352941174,75.76470588235293,7.294117647058822,"[8306, 7807, 4811, 4810, 4308, 3810, 3809, 1811, 1809, 1311, 1307, 812, 807, 313, 312, 308, 307]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 10, 5, 11, 10, 6, 5]"
15350,17,92,2800.470588235294,196.36294117647185,14.117647058823529,5.529411764705882,216.17647058823533,82.3529411764706,30.705882352941174,75.76470588235293,7.294117647058822,"[8356, 7857, 4861, 4860, 4358, 3860, 3859, 1861, 1859, 1361, 1357, 862, 857, 363, 362, 358, 357]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 10, 5, 11, 10, 6, 5]"
15400,17,92,2850.470588235294,194.11823529411893,14.117647058823529,5.529411764705882,216.17647058823533,82.3529411764706,30.705882352941174,75.76470588235293,7.294117647058822,"[8406, 7907, 4911, 4910, 4408, 3910, 3909, 1911, 1909, 1411, 1407, 912, 907, 413, 412, 408, 407]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 9, 5, 10, 5, 11, 10, 6, 5]"
15450,16,93,2990.4375,204.03562500000152,14.125,5.5,216.0625,82.875,29.875,75.3125,7.1875,"[8456, 7957, 4961, 4960, 4458, 3960, 3959, 1961, 1959, 1457, 962, 957, 463, 462, 458, 457]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5]"
15500,19,93,2562.2105263157896,197.24131578947512,14.157894736842106,5.526315789473684,215.05263157894737,82.15789473684211,30.63157894736842,75.71052631578948,7.578947368421053,"[8506, 8007, 5011, 5010, 4508, 4010, 4009, 2011, 2009, 1507, 1012, 1007, 513, 512, 508, 507, 14, 12, 9]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15550,19,93,2612.2105263157896,201.40500000000114,14.157894736842106,5.526315789473684,215.05263157894737,82.15789473684211,30.63157894736842,75.71052631578948,7.578947368421053,"[8556, 8057, 5061, 5060, 4558, 4060, 4059, 2061, 2059, 1557, 1062, 1057, 563, 562, 558, 557, 64, 62, 59]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15600,19,93,2662.2105263157896,199.8060526315801,14.157894736842106,5.526315789473684,215.05263157894737,82.15789473684211,30.63157894736842,75.71052631578948,7.578947368421053,"[8606, 8107, 5111, 5110, 4608, 4110, 4109, 2111, 2109, 1607, 1112, 1107, 613, 612, 608, 607, 114, 112, 109]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15650,19,93,2712.2105263157896,192.0450000000011,14.157894736842106,5.526315789473684,215.05263157894737,82.15789473684211,30.63157894736842,75.71052631578948,7.578947368421053,"[8656, 8157, 5161, 5160, 4658, 4160, 4159, 2161, 2159, 1657, 1162, 1157, 663, 662, 658, 657, 164, 162, 159]","[4, 5, 9, 8, 6, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15700,18,94,2654.1111111111113,189.40416666666752,14.166666666666664,5.5555555555555545,215.27777777777774,81.66666666666667,31.11111111111111,75.97222222222223,7.666666666666668,"[8706, 8207, 5211, 5210, 4210, 4209, 2211, 2209, 1707, 1212, 1207, 713, 712, 708, 707, 214, 212, 209]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15750,18,94,2704.1111111111113,190.10083333333424,14.166666666666664,5.5555555555555545,215.27777777777774,81.66666666666667,31.11111111111111,75.97222222222223,7.666666666666668,"[8756, 8257, 5261, 5260, 4260, 4259, 2261, 2259, 1757, 1262, 1257, 763, 762, 758, 757, 264, 262, 259]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15800,18,94,2754.1111111111113,187.02916666666786,14.166666666666664,5.5555555555555545,215.27777777777774,81.66666666666667,31.11111111111111,75.97222222222223,7.666666666666668,"[8806, 8307, 5311, 5310, 4310, 4309, 2311, 2309, 1807, 1312, 1307, 813, 812, 808, 807, 314, 312, 309]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15850,18,94,2804.1111111111113,184.74194444444504,14.166666666666664,5.5555555555555545,215.27777777777774,81.66666666666667,31.11111111111111,75.97222222222223,7.666666666666668,"[8856, 8357, 5361, 5360, 4360, 4359, 2361, 2359, 1857, 1362, 1357, 863, 862, 858, 857, 364, 362, 359]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 5, 11, 10, 6, 5, 12, 10, 7]"
15900,17,95,2939.2352941176473,196.65500000000037,14.176470588235292,5.588235294117646,214.4705882352941,81.3529411764706,31.35294117647059,76.1470588235294,7.8235294117647065,"[8906, 8407, 5411, 5410, 4410, 4409, 2411, 2409, 1907, 1412, 913, 912, 908, 907, 414, 412, 409]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 12, 10, 7]"
15950,16,96,3147.0625,208.25562500000026,14.125,5.5625,215.375,81.8125,30.5625,75.6875,7.5625,"[8956, 8457, 5461, 5460, 4460, 4459, 2461, 2459, 1957, 1462, 963, 962, 958, 957, 462, 459]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7]"
16000,21,96,2438.761904761905,183.96380952380989,14.285714285714285,5.523809523809524,214.33333333333331,79.0,31.619047619047624,76.04761904761905,8.19047619047619,"[9006, 8507, 5511, 5510, 4510, 4509, 2511, 2509, 2007, 1512, 1013, 1012, 1008, 1007, 512, 509, 14, 13, 13, 11, 10]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 9, 8]"
16050,21,96,2488.761904761905,173.67333333333355,14.285714285714285,5.523809523809524,214.33333333333331,79.0,31.619047619047624,76.04761904761905,8.19047619047619,"[9056, 8557, 5561, 5560, 4560, 4559, 2561, 2559, 2057, 1562, 1063, 1062, 1058, 1057, 562, 559, 64, 63, 63, 61, 60]","[4, 5, 9, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 9, 8]"
16100,20,97,2385.15,186.4994999999996,14.2,5.55,213.75,78.8,31.85,76.05,8.15,"[9106, 8607, 5610, 4610, 4609, 2611, 2609, 2107, 1612, 1113, 1112, 1108, 1107, 612, 609, 114, 113, 113, 111, 110]","[4, 5, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 9, 8]"
16150,20,97,2435.15,181.4949999999997,14.2,5.55,213.75,78.8,31.85,76.05,8.15,"[9156, 8657, 5660, 4660, 4659, 2661, 2659, 2157, 1662, 1163, 1162, 1158, 1157, 662, 659, 164, 163, 163, 161, 160]","[4, 5, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 9, 8]"
16200,20,97,2485.15,167.62349999999978,14.2,5.55,213.75,78.8,31.85,76.05,8.15,"[9206, 8707, 5710, 4710, 4709, 2711, 2709, 2207, 1712, 1213, 1212, 1208, 1207, 712, 709, 214, 213, 213, 211, 210]","[4, 5, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 9, 8]"
16250,20,97,2535.15,156.70099999999985,14.2,5.55,213.75,78.8,31.85,76.05,8.15,"[9256, 8757, 5760, 4760, 4759, 2761, 2759, 2257, 1762, 1263, 1262, 1258, 1257, 762, 759, 264, 263, 263, 261, 260]","[4, 5, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 9, 8]"
16300,20,97,2585.15,156.17600000000002,14.2,5.55,213.75,78.8,31.85,76.05,8.15,"[9306, 8807, 5810, 4810, 4809, 2811, 2809, 2307, 1812, 1313, 1312, 1308, 1307, 812, 809, 314, 313, 313, 311, 310]","[4, 5, 8, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 9, 8]"
16350,18,99,2582.333333333333,164.6194444444445,14.0,5.611111111111112,212.38888888888889,80.3888888888889,32.388888888888886,76.27777777777777,8.11111111111111,"[9356, 8857, 4860, 4859, 2861, 2859, 2357, 1862, 1363, 1362, 1358, 1357, 862, 859, 364, 363, 363, 360]","[4, 5, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 8]"
16400,18,99,2632.333333333333,171.30000000000024,14.0,5.611111111111112,212.38888888888889,80.3888888888889,32.388888888888886,76.27777777777777,8.11111111111111,"[9406, 8907, 4910, 4909, 2911, 2909, 2407, 1912, 1413, 1412, 1408, 1407, 912, 909, 414, 413, 413, 410]","[4, 5, 8, 7, 9, 7, 5, 10, 11, 10, 6, 5, 10, 7, 12, 11, 11, 8]"
